app_fullname,app_name,app_id,platform,scraping_timestamp,app_size,version,last_updated,downloads_bin,n_ratings,average_rating
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-08 12:00:06,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Rehappy,Rehappy,1357107437,itunes,2021-05-08 12:00:06,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-08 12:00:07,149.3 MB,2.33,07.04.2021,NA,269,4.6
somnio,somnio,1523016446,itunes,2021-05-08 12:00:07,8.1 MB,1.1.6,16.03.2021,NA,48,4.2
zanadio,zanadio,1499824614,itunes,2021-05-08 12:00:07,56.4 MB,1.1.4,28.04.2021,NA,87,4.0
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-09 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",9,4.1
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-09 12:00:03,36M,1.11.1,"May 7, 2021","1,000+",58,4.4
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-09 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",135,2.7
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-09 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-09 12:00:04,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-09 12:00:04,45M,1.1.5,"May 8, 2021","10,000+",108,4.1
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-09 12:00:05,45M,2.27.2,"April 13, 2021","10,000+",157,4.4
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-09 12:00:05,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-09 12:00:05,67.8 MB,1.11,02.05.2021,NA,52,4.6
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-09 12:00:05,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Rehappy,Rehappy,1357107437,itunes,2021-05-09 12:00:05,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-09 12:00:05,149.3 MB,2.33,07.04.2021,NA,269,4.6
somnio,somnio,1523016446,itunes,2021-05-09 12:00:06,8.1 MB,1.1.6,16.03.2021,NA,48,4.2
zanadio,zanadio,1499824614,itunes,2021-05-09 12:00:06,56.4 MB,1.1.5,08.05.2021,NA,87,4.0
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-10 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",9,4.1
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-10 12:00:03,36M,1.11.1,"May 7, 2021","1,000+",58,4.4
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-10 12:00:03,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-10 12:00:03,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-10 12:00:04,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-10 12:00:04,45M,1.1.5,"May 8, 2021","10,000+",108,4.1
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-10 12:00:04,45M,2.27.2,"April 13, 2021","10,000+",159,4.3
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-10 12:00:06,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-10 12:00:06,67.8 MB,1.11,02.05.2021,NA,52,4.6
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-10 12:00:06,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Rehappy,Rehappy,1357107437,itunes,2021-05-10 12:00:06,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-10 12:00:06,149.3 MB,2.33,07.04.2021,NA,269,4.6
somnio,somnio,1523016446,itunes,2021-05-10 12:00:07,8.1 MB,1.1.6,16.03.2021,NA,48,4.2
zanadio,zanadio,1499824614,itunes,2021-05-10 12:00:07,56.4 MB,1.1.5,08.05.2021,NA,88,4.0
CANKADO,CANKADO,com.cankado,google_play,2021-05-11 13:04:14,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-11 13:04:15,54M,1.12.0,"April 21, 2021","1,000+",9,4.1
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-11 13:04:15,36M,1.11.1,"May 7, 2021","1,000+",58,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-11 13:04:15,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-11 13:04:15,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-11 13:04:16,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-11 13:04:16,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-11 13:04:16,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-11 13:04:16,45M,1.1.6,"May 11, 2021","10,000+",124,3.9
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-11 13:04:17,45M,2.27.2,"April 13, 2021","10,000+",159,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-11 13:04:17,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-11 13:04:17,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-11 13:04:17,67.8 MB,1.11,02.05.2021,NA,52,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-11 13:04:17,45.7 MB,v1.7.14,23.04.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-11 13:04:18,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-11 13:04:18,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-11 13:04:19,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-11 13:04:20,149.3 MB,2.33,07.04.2021,NA,269,4.6
somnio,somnio,1523016446,itunes,2021-05-11 13:04:20,8.1 MB,1.1.6,16.03.2021,NA,48,4.2
zanadio,zanadio,1499824614,itunes,2021-05-11 13:04:20,55.7 MB,1.1.6,11.05.2021,NA,87,4.0
CANKADO,CANKADO,com.cankado,google_play,2021-05-12 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-12 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",9,4.1
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-12 12:00:03,36M,1.11.2,"May 7, 2021","1,000+",58,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-12 12:00:03,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-12 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-12 12:00:04,45M,1.2.1,"April 29, 2021","1,000+",NA,NA
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-12 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-12 12:00:05,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-12 12:00:05,45M,1.1.6,"May 11, 2021","10,000+",123,4.0
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-12 12:00:05,45M,2.27.2,"April 13, 2021","10,000+",159,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-12 12:00:08,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-12 12:00:08,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-12 12:00:08,67.8 MB,1.11,02.05.2021,NA,52,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-12 12:00:09,45.7 MB,v1.7.14,23.04.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-12 12:00:10,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-12 12:00:12,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-12 12:00:12,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-12 12:00:12,149.3 MB,2.33,07.04.2021,NA,269,4.6
somnio,somnio,1523016446,itunes,2021-05-12 12:00:13,8.1 MB,1.1.6,16.03.2021,NA,48,4.2
zanadio,zanadio,1499824614,itunes,2021-05-12 12:00:13,55.7 MB,1.1.6,11.05.2021,NA,96,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-13 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-13 12:00:04,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-13 12:00:04,36M,1.11.2,"May 7, 2021","1,000+",59,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-13 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-13 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-13 12:00:05,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-13 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-13 12:00:05,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-13 12:00:06,45M,1.1.6,"May 11, 2021","10,000+",128,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-13 12:00:06,45M,2.27.2,"April 13, 2021","10,000+",159,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-13 12:00:07,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-13 12:00:07,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-13 12:00:08,67.8 MB,1.11,02.05.2021,NA,52,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-13 12:00:09,45.8 MB,v1.7.15,12.05.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-13 12:00:09,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-13 12:00:11,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-13 12:00:11,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-13 12:00:11,149.3 MB,2.33,07.04.2021,NA,269,4.6
somnio,somnio,1523016446,itunes,2021-05-13 12:00:11,8.1 MB,1.1.6,16.03.2021,NA,48,4.2
zanadio,zanadio,1499824614,itunes,2021-05-13 12:00:11,55.7 MB,1.1.6,11.05.2021,NA,96,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-14 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-14 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-14 12:00:03,36M,1.11.2,"May 7, 2021","1,000+",60,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-14 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-14 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-14 12:00:04,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-14 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-14 12:00:05,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-14 12:00:05,45M,1.1.6,"May 11, 2021","10,000+",133,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-14 12:00:05,45M,2.27.2,"May 13, 2021","10,000+",159,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-14 12:00:06,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-14 12:00:10,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-14 12:00:10,67.8 MB,1.11,02.05.2021,NA,52,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-14 12:00:11,45.8 MB,v1.7.15,12.05.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-14 12:00:11,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-14 12:00:15,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-14 12:00:15,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-14 12:00:15,149.3 MB,2.33,07.04.2021,NA,271,4.6
somnio,somnio,1523016446,itunes,2021-05-14 12:00:15,8.1 MB,1.1.6,16.03.2021,NA,49,4.2
zanadio,zanadio,1499824614,itunes,2021-05-14 12:00:15,55.7 MB,1.1.6,11.05.2021,NA,97,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-15 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-15 12:00:04,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-15 12:00:04,36M,1.11.2,"May 7, 2021","1,000+",61,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-15 12:00:05,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-15 12:00:05,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-15 12:00:05,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-15 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-15 12:00:06,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-15 12:00:06,45M,1.1.6,"May 11, 2021","10,000+",134,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-15 12:00:06,45M,2.27.2,"May 13, 2021","10,000+",159,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-15 12:00:07,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-15 12:00:08,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-15 12:00:08,67.8 MB,1.11,02.05.2021,NA,53,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-15 12:00:09,45.8 MB,v1.7.15,12.05.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-15 12:00:09,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-15 12:00:10,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-15 12:00:11,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-15 12:00:11,149.3 MB,2.33,07.04.2021,NA,271,4.6
somnio,somnio,1523016446,itunes,2021-05-15 12:00:11,8.1 MB,1.1.6,16.03.2021,NA,49,4.2
zanadio,zanadio,1499824614,itunes,2021-05-15 12:00:11,55.7 MB,1.1.6,11.05.2021,NA,97,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-16 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-16 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-16 12:00:03,36M,1.11.2,"May 15, 2021","1,000+",62,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-16 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-16 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-16 12:00:04,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-16 12:00:04,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-16 12:00:05,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-16 12:00:05,45M,1.1.6,"May 11, 2021","10,000+",135,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-16 12:00:05,45M,2.27.2,"May 13, 2021","10,000+",159,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-16 12:00:08,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-16 12:00:08,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-16 12:00:09,67.8 MB,1.11,02.05.2021,NA,53,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-16 12:00:11,45.8 MB,v1.7.15,12.05.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-16 12:00:12,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-16 12:00:13,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-16 12:00:14,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-16 12:00:14,149.3 MB,2.33,07.04.2021,NA,272,4.6
somnio,somnio,1523016446,itunes,2021-05-16 12:00:14,8.1 MB,1.1.6,16.03.2021,NA,49,4.2
zanadio,zanadio,1499824614,itunes,2021-05-16 12:00:14,55.7 MB,1.1.6,11.05.2021,NA,98,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-17 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-17 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-17 12:00:04,36M,1.11.2,"May 15, 2021","1,000+",62,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-17 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",75,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-17 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",136,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-17 12:00:04,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-17 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-17 12:00:05,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-17 12:00:05,45M,1.1.6,"May 11, 2021","10,000+",135,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-17 12:00:06,45M,2.27.2,"May 13, 2021","10,000+",160,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-17 12:00:06,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-17 12:00:07,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-17 12:00:07,67.8 MB,1.11,02.05.2021,NA,53,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-17 12:00:08,45.8 MB,v1.7.15,12.05.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-17 12:00:09,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-17 12:00:10,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-17 12:00:10,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-17 12:00:10,149.3 MB,2.33,07.04.2021,NA,272,4.6
somnio,somnio,1523016446,itunes,2021-05-17 12:00:10,8.1 MB,1.1.6,16.03.2021,NA,49,4.2
zanadio,zanadio,1499824614,itunes,2021-05-17 12:00:11,55.7 MB,1.1.6,11.05.2021,NA,98,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-18 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-18 12:00:03,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-18 12:00:03,36M,1.11.2,"May 15, 2021","1,000+",62,4.4
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-18 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",76,3.9
Kalmeda Tinnitus-App,Kalmeda,de.mynoise.kalmeda,google_play,2021-05-18 12:00:04,95M,1.6.4,"April 10, 2021","10,000+",137,2.7
Mindable: Panic Disorder and Agoraphobia,Mindable,health.mindable.anxiety,google_play,2021-05-18 12:00:04,45M,1.2.1,"April 29, 2021","1,000+",18,4.4
Rehappy,Rehappy,de.rehappy.app.rehappy,google_play,2021-05-18 12:00:05,45M,3.2.3,"April 21, 2021",100+,NA,NA
somnio,somnio,de.mementor.somnio,google_play,2021-05-18 12:00:05,1.2M,1.0.2,"April 15, 2021","1,000+",53,3.7
zanadio,zanadio,de.aidhere.zanadio,google_play,2021-05-18 12:00:05,45M,1.1.6,"May 11, 2021","10,000+",136,3.8
"Vivira: Back, Knee, and Hip",Vivira,com.vivira.android,google_play,2021-05-18 12:00:06,44M,2.28.0,"May 13, 2021","10,000+",160,4.3
CANKADO,CANKADO,1343701240,itunes,2021-05-18 12:00:08,21 MB,4.2,03.05.2021,NA,8,3.8
Invirto - Therapie gegen Angst,Invirto,1482760714,itunes,2021-05-18 12:00:09,98.9 MB,1.12.0,22.04.2021,NA,24,3.7
M-sense Migräne,M-sense,1511739470,itunes,2021-05-18 12:00:10,67.8 MB,1.11,02.05.2021,NA,54,4.6
Mika: Krebs Therapie Assistent,Mika,1446551093,itunes,2021-05-18 12:00:12,45.8 MB,v1.7.15,12.05.2021,NA,26,4.3
Kalmeda Tinnitus-App,Kalmeda,1437379931,itunes,2021-05-18 12:00:12,423.9 MB,1.6.4,11.04.2021,NA,38,3.2
Mindable: Panik & Agoraphobie,Mindable,1465386878,itunes,2021-05-18 12:00:14,62.2 MB,1.2.1,01.05.2021,NA,22,4.2
Rehappy,Rehappy,1357107437,itunes,2021-05-18 12:00:14,155.7 MB,3.2.3,21.04.2021,NA,3,5.0
"Vivira: Rücken, Knie und Hüfte",Vivira,1093858117,itunes,2021-05-18 12:00:14,151.3 MB,2.34,17.05.2021,NA,273,4.6
somnio,somnio,1523016446,itunes,2021-05-18 12:00:14,8.1 MB,1.1.6,16.03.2021,NA,49,4.2
zanadio,zanadio,1499824614,itunes,2021-05-18 12:00:14,55.7 MB,1.1.6,11.05.2021,NA,99,3.9
CANKADO,CANKADO,com.cankado,google_play,2021-05-19 12:00:03,NA,NA,NA,NA,NA,NA
Invirto - Die Therapie gegen Angst,Invirto,com.sympatient.invirto,google_play,2021-05-19 12:00:04,54M,1.12.0,"April 21, 2021","1,000+",8,4.5
M-sense Migräne,M-sense,com.newsenselab.android.m_sense_migraine,google_play,2021-05-19 12:00:04,36M,1.11.2,"May 15, 2021","1,000+",64,4.3
Krebs Therapie Assistent Mika,Krebs,com.fosanis.android.cancer_companion,google_play,2021-05-19 12:00:04,37M,1.7.12,"May 7, 2021","50,000+",77,3.9
